order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
69305,3043,2024-09-14,75,2,44.55,89.10,Completed,2024-09-15
69306,5474,2026-08-10,351,1,298.56,298.56,Pending,
69307,7993,2025-04-02,338,1,14.13,14.13,Completed,2025-04-03
69308,787,2026-03-19,83,1,83.78,83.78,Completed,2026-03-20
69309,1769,2025-02-01,483,2,259.80,519.60,Completed,2025-02-04
69310,2163,2024-06-10,334,5,342.34,1711.70,Completed,2024-06-12
69311,4742,2024-07-13,96,4,130.62,522.48,Completed,2024-07-13
69312,3350,2025-11-16,387,5,163.91,819.55,Completed,2025-11-17
69313,5865,2025-04-25,183,1,299.18,299.18,Completed,2025-04-26
69314,9655,2025-10-09,140,2,77.43,154.86,Completed,2025-10-11
69315,2277,2025-07-04,195,3,150.80,452.40,Cancelled,
69316,367,2020-05-29,58,5,38.88,194.40,Completed,2020-06-01
69317,9635,2026-05-24,210,5,115.46,577.30,Completed,2026-05-27
69318,9906,2026-06-22,275,1,101.01,101.01,Completed,2026-06-24
69319,4586,2024-07-05,49,3,87.09,261.27,Completed,2024-07-07
69320,9996,2025-12-27,422,3,32.00,96.00,Completed,2025-12-27
69321,4813,2026-05-14,49,4,88.34,353.36,Completed,2026-05-16
69322,4636,2026-02-28,461,5,245.42,1227.10,Cancelled,
69323,9572,2026-06-29,297,5,271.78,1358.90,Completed,2026-07-01
69324,9077,2026-07-14,319,1,307.22,307.22,Completed,2026-07-14
69325,128,2024-09-09,154,3,149.78,449.34,Completed,2024-09-12
69326,2720,2025-10-23,419,1,200.23,200.23,Completed,2025-10-23
69327,2994,2025-07-15,279,4,143.09,572.36,Completed,2025-07-16
69328,9105,2025-08-18,90,5,107.82,539.10,Completed,2025-08-21
69329,5133,2025-12-05,376,2,94.22,188.44,Completed,2025-12-08
69330,4957,2024-07-06,323,5,226.71,1133.55,Completed,2024-07-07
69331,3699,2025-03-14,241,2,336.52,673.04,Completed,2025-03-16
69332,9725,2026-01-14,342,5,68.61,343.05,Completed,2026-01-16
69333,8297,2025-04-23,376,1,97.64,97.64,Completed,2025-04-23
69334,4242,2026-02-11,302,1,37.17,37.17,Completed,2026-02-11
69335,8342,2024-07-15,225,2,106.98,213.96,Completed,2024-07-16
69336,6142,2025-12-11,6,3,204.25,612.75,Completed,2025-12-13
69337,4244,2024-08-12,151,4,259.46,1037.84,Completed,2024-08-14
69338,822,2022-09-06,116,1,137.20,137.20,Completed,2022-09-07
69339,939,2023-01-10,155,5,66.41,332.05,Completed,2023-01-11
69340,415,2024-12-08,77,2,286.15,572.30,Completed,2024-12-11
69341,1374,2026-06-10,178,5,263.11,1315.55,Completed,2026-06-12
69342,157,2026-05-16,112,1,204.29,204.29,Completed,2026-05-18
69343,8476,2023-07-28,93,5,59.13,295.65,Completed,2023-07-29
69344,4971,2025-08-10,413,2,257.58,515.16,Completed,2025-08-10
69345,9160,2026-07-21,152,4,310.84,1243.36,Completed,2026-07-23
69346,4301,2025-05-06,287,3,275.94,827.82,Completed,2025-05-06
69347,5361,2023-10-26,495,1,211.93,211.93,Completed,2023-10-26
69348,4377,2024-04-03,118,3,231.45,694.35,Completed,2024-04-03
69349,7414,2023-01-26,463,1,262.10,262.10,Completed,2023-01-26
69350,7496,2024-08-18,294,1,166.20,166.20,Completed,2024-08-18
69351,3753,2025-03-04,455,3,49.19,147.57,Completed,2025-03-05
69352,1542,2026-05-31,421,2,68.30,136.60,Pending,
69353,3487,2023-11-12,131,2,245.10,490.20,Completed,2023-11-13
69354,1135,2026-08-01,278,5,8.61,43.05,Completed,2026-08-03
69355,4574,2025-12-25,364,5,275.20,1376.00,Pending,
69356,19,2026-07-04,482,1,100.95,100.95,Completed,2026-07-06
69357,7765,2022-03-05,278,5,7.98,39.90,Completed,2022-03-05
69358,3007,2023-05-07,111,5,119.81,599.05,Completed,2023-05-07
69359,1077,2025-07-20,317,2,329.72,659.44,Pending,
69360,1647,2026-05-11,171,1,28.32,28.32,Completed,2026-05-14
69361,3345,2024-05-13,273,2,240.30,480.60,Completed,2024-05-13
69362,8466,2026-05-20,40,2,199.64,399.28,Completed,2026-05-23
69363,6672,2025-09-23,445,4,140.21,560.84,Pending,
69364,2667,2022-05-17,380,1,321.40,321.40,Pending,
69365,8444,2024-06-23,306,5,65.66,328.30,Completed,2024-06-25
69366,981,2025-06-25,35,1,342.13,342.13,Completed,2025-06-28
69367,910,2023-10-29,93,5,62.18,310.90,Pending,
69368,7273,2025-02-04,106,2,246.65,493.30,Completed,2025-02-07
69369,6465,2026-06-06,15,1,89.43,89.43,Completed,2026-06-07
69370,4939,2026-01-02,85,4,212.48,849.92,Cancelled,
69371,5865,2023-08-09,448,4,14.80,59.20,Pending,
69372,1777,2023-04-10,67,4,133.83,535.32,Pending,
69373,7787,2025-03-26,210,2,115.62,231.24,Cancelled,
69374,1933,2026-08-11,34,2,228.83,457.66,Completed,2026-08-12
69375,3847,2026-07-24,86,1,296.45,296.45,Completed,2026-07-27
69376,7239,2023-11-25,98,2,435.87,871.74,Cancelled,
69377,3970,2022-12-04,194,1,154.83,154.83,Completed,2022-12-04
69378,6415,2026-07-31,495,5,203.68,1018.40,Completed,2026-08-03
69379,1872,2024-09-24,414,1,237.27,237.27,Completed,2024-09-24
69380,5781,2026-03-10,164,4,251.78,1007.12,Completed,2026-03-12
69381,7558,2023-10-27,317,2,314.97,629.94,Pending,
69382,7138,2024-11-13,8,2,161.88,323.76,Completed,2024-11-15
69383,854,2025-03-21,245,5,175.08,875.40,Completed,2025-03-23
69384,9808,2026-01-07,371,4,180.34,721.36,Pending,
69385,2781,2025-07-26,381,4,468.54,1874.16,Completed,2025-07-29
69386,3212,2026-03-02,113,4,136.18,544.72,Completed,2026-03-04
69387,3909,2026-02-21,98,5,421.66,2108.30,Completed,2026-02-24
69388,5207,2023-11-29,268,3,75.92,227.76,Completed,2023-12-02
69389,1012,2026-08-07,33,3,53.35,160.05,Pending,
69390,7040,2025-10-25,98,2,442.48,884.96,Pending,
69391,336,2023-10-14,291,4,307.83,1231.32,Completed,2023-10-15
69392,8600,2025-05-08,344,5,163.90,819.50,Completed,2025-05-11
69393,2383,2025-06-18,432,3,359.27,1077.81,Completed,2025-06-21
69394,308,2026-03-14,140,3,77.01,231.03,Completed,2026-03-15
69395,7220,2024-07-20,357,2,170.55,341.10,Pending,
69396,424,2026-05-15,500,5,135.16,675.80,Completed,2026-05-18
69397,5491,2026-03-20,207,3,42.04,126.12,Completed,2026-03-20
69398,4661,2025-01-08,29,5,268.05,1340.25,Cancelled,
69399,3280,2025-09-08,457,2,164.76,329.52,Cancelled,
69400,2399,2025-07-11,435,3,61.97,185.91,Completed,2025-07-12
69401,1327,2025-10-19,482,5,93.78,468.90,Completed,2025-10-20
69402,8216,2025-11-24,356,3,344.05,1032.15,Pending,
69403,8611,2025-01-09,329,1,272.82,272.82,Completed,2025-01-10
69404,9009,2026-03-13,205,3,127.97,383.91,Completed,2026-03-13
69405,6135,2023-02-14,473,1,222.42,222.42,Cancelled,
69406,9208,2024-12-24,402,2,244.61,489.22,Completed,2024-12-24
69407,8710,2025-11-15,389,2,401.68,803.36,Completed,2025-11-16
69408,6113,2026-02-01,176,2,166.99,333.98,Completed,2026-02-03
69409,4071,2024-06-17,153,3,370.39,1111.17,Completed,2024-06-20
69410,4819,2021-01-15,128,5,425.18,2125.90,Pending,
69411,4838,2025-05-31,428,3,117.70,353.10,Completed,2025-06-03
69412,2344,2026-03-20,188,4,202.35,809.40,Pending,
69413,1506,2025-09-07,112,3,203.20,609.60,Completed,2025-09-10
69414,8635,2022-09-16,235,4,114.92,459.68,Completed,2022-09-18
69415,577,2026-03-19,3,1,173.47,173.47,Completed,2026-03-22
69416,354,2026-02-09,368,2,369.56,739.12,Completed,2026-02-10
69417,8158,2025-03-23,88,1,54.73,54.73,Completed,2025-03-23
69418,4760,2026-02-19,453,5,195.42,977.10,Completed,2026-02-21
69419,7847,2022-01-25,339,5,322.96,1614.80,Completed,2022-01-27
69420,4796,2026-07-20,164,5,251.03,1255.15,Completed,2026-07-20
69421,3158,2022-11-04,23,3,401.29,1203.87,Completed,2022-11-06
69422,8097,2023-07-19,265,2,67.52,135.04,Completed,2023-07-20
69423,6961,2021-12-02,16,5,68.01,340.05,Completed,2021-12-02
69424,7736,2023-12-17,282,3,35.73,107.19,Pending,
69425,937,2024-01-11,71,5,258.79,1293.95,Completed,2024-01-11
69426,2259,2026-02-21,315,2,320.60,641.20,Completed,2026-02-22
69427,7446,2026-04-16,463,4,263.69,1054.76,Completed,2026-04-17
69428,1740,2026-01-07,69,4,58.92,235.68,Pending,
69429,1796,2026-04-16,17,4,93.50,374.00,Completed,2026-04-17
69430,7036,2024-07-06,78,4,295.09,1180.36,Completed,2024-07-09
69431,8462,2026-06-06,136,5,478.62,2393.10,Cancelled,
69432,5546,2026-01-29,358,1,39.40,39.40,Completed,2026-01-29
69433,815,2026-02-09,61,3,280.94,842.82,Completed,2026-02-12
69434,8697,2026-07-01,294,2,173.40,346.80,Completed,2026-07-01
69435,5915,2025-08-09,471,1,162.29,162.29,Cancelled,
69436,4587,2026-06-04,267,5,220.75,1103.75,Completed,2026-06-05
69437,8852,2025-07-26,35,4,344.00,1376.00,Completed,2025-07-29
69438,9137,2023-02-09,416,5,209.58,1047.90,Cancelled,
69439,2108,2024-06-15,36,4,145.38,581.52,Completed,2024-06-15
69440,750,2026-01-13,454,4,81.62,326.48,Pending,
69441,9645,2021-05-17,283,2,221.94,443.88,Pending,
69442,5610,2025-05-01,315,5,308.28,1541.40,Completed,2025-05-02
69443,850,2022-02-02,324,2,203.29,406.58,Completed,2022-02-04
69444,9167,2021-04-18,294,5,162.10,810.50,Completed,2021-04-18
69445,5676,2021-12-12,393,2,306.47,612.94,Completed,2021-12-14
69446,4230,2025-12-10,425,4,60.78,243.12,Pending,
69447,1493,2026-06-26,204,4,118.49,473.96,Pending,
69448,488,2025-09-29,451,3,130.08,390.24,Completed,2025-09-29
69449,7935,2025-11-13,167,4,275.05,1100.20,Completed,2025-11-15
69450,3976,2024-04-07,432,3,354.12,1062.36,Completed,2024-04-10
69451,3778,2025-08-11,102,2,58.68,117.36,Completed,2025-08-12
69452,5922,2020-12-04,179,3,366.58,1099.74,Pending,
69453,7514,2026-08-09,10,2,382.94,765.88,Cancelled,
69454,306,2025-10-07,337,3,250.45,751.35,Completed,2025-10-09
69455,8542,2025-11-08,353,5,206.74,1033.70,Cancelled,
69456,4979,2021-01-07,248,4,237.95,951.80,Cancelled,
69457,2615,2025-01-16,305,3,18.02,54.06,Completed,2025-01-18
69458,5104,2022-05-30,61,4,309.43,1237.72,Cancelled,
69459,9805,2025-03-01,26,4,343.03,1372.12,Pending,
69460,4015,2023-09-09,323,3,228.37,685.11,Cancelled,
69461,7686,2025-09-02,281,4,400.90,1603.60,Completed,2025-09-02
69462,3869,2024-04-30,239,4,38.57,154.28,Completed,2024-05-03
69463,5655,2025-06-25,440,5,58.79,293.95,Pending,
69464,2980,2023-10-28,214,3,385.90,1157.70,Cancelled,
69465,834,2025-09-22,450,5,121.18,605.90,Completed,2025-09-22
69466,7208,2026-04-15,456,1,188.12,188.12,Completed,2026-04-15
69467,1332,2024-07-09,29,3,259.47,778.41,Cancelled,
69468,1412,2021-11-24,443,5,232.73,1163.65,Completed,2021-11-26
69469,5029,2024-12-30,252,3,235.49,706.47,Completed,2024-12-31
69470,5427,2024-09-17,233,4,214.13,856.52,Completed,2024-09-17
69471,7550,2020-04-25,309,4,304.94,1219.76,Completed,2020-04-26
69472,253,2025-01-23,262,2,44.68,89.36,Completed,2025-01-25
69473,1536,2024-06-24,344,2,153.78,307.56,Completed,2024-06-27
69474,7540,2025-10-22,491,2,208.29,416.58,Completed,2025-10-23
69475,4192,2023-10-20,25,4,6.70,26.80,Cancelled,
69476,7134,2026-03-29,113,3,138.17,414.51,Completed,2026-03-30
69477,8702,2026-01-12,174,1,112.76,112.76,Completed,2026-01-14
69478,5039,2026-08-08,88,3,54.14,162.42,Completed,2026-08-11
69479,7464,2026-06-01,104,3,43.74,131.22,Completed,2026-06-04
69480,7204,2025-07-16,224,3,245.55,736.65,Completed,2025-07-16
69481,2155,2023-08-17,132,2,145.97,291.94,Pending,
69482,1386,2025-05-28,374,3,14.47,43.41,Completed,2025-05-28
69483,801,2024-11-01,303,4,14.52,58.08,Cancelled,
69484,5287,2026-05-21,231,4,30.69,122.76,Completed,2026-05-22
69485,2287,2024-09-02,86,4,310.85,1243.40,Completed,2024-09-03
69486,1411,2025-08-25,114,4,281.39,1125.56,Completed,2025-08-27
69487,5639,2026-07-16,435,1,65.76,65.76,Pending,
69488,2462,2021-06-27,270,4,209.88,839.52,Completed,2021-06-30
69489,7451,2024-08-11,381,4,497.53,1990.12,Completed,2024-08-12
69490,170,2023-01-31,443,2,238.57,477.14,Completed,2023-02-01
69491,8794,2023-07-04,288,4,140.40,561.60,Completed,2023-07-07
69492,3397,2023-12-18,156,3,198.56,595.68,Completed,2023-12-20
69493,8233,2024-05-13,275,2,100.34,200.68,Pending,
69494,9042,2026-01-06,15,2,84.10,168.20,Pending,
69495,6566,2023-07-04,327,3,125.12,375.36,Cancelled,
69496,1191,2026-03-16,468,2,112.64,225.28,Completed,2026-03-16
69497,3641,2022-10-22,213,3,52.84,158.52,Cancelled,
69498,170,2025-01-12,222,1,29.49,29.49,Cancelled,
69499,8298,2025-06-02,448,2,15.67,31.34,Completed,2025-06-03
69500,8865,2024-03-14,305,3,18.71,56.13,Cancelled,
69501,3206,2025-04-08,436,3,112.35,337.05,Completed,2025-04-10
69502,3857,2023-09-29,72,1,438.13,438.13,Pending,
69503,7314,2021-10-24,40,4,198.26,793.04,Pending,
69504,5006,2023-09-09,147,1,170.65,170.65,Completed,2023-09-10
69505,8652,2022-04-01,265,5,68.60,343.00,Completed,2022-04-04
69506,3324,2025-08-06,20,2,165.08,330.16,Completed,2025-08-07
69507,862,2025-11-05,82,4,476.78,1907.12,Completed,2025-11-05
69508,1267,2021-11-27,198,4,207.41,829.64,Completed,2021-11-30
69509,1477,2026-03-16,88,2,56.19,112.38,Completed,2026-03-18
69510,3463,2023-02-02,348,4,269.88,1079.52,Pending,
69511,9661,2020-08-10,7,3,45.06,135.18,Cancelled,
69512,3211,2026-08-09,159,3,144.83,434.49,Completed,2026-08-12
69513,4771,2025-05-31,272,5,162.23,811.15,Completed,2025-06-02
69514,4073,2026-05-16,384,5,267.39,1336.95,Pending,
69515,9956,2026-08-11,287,1,259.39,259.39,Pending,
69516,1252,2026-05-16,7,5,43.41,217.05,Completed,2026-05-18
69517,4075,2024-02-06,407,3,319.52,958.56,Pending,
69518,7204,2026-08-02,43,2,302.01,604.02,Completed,2026-08-02
69519,1862,2025-11-20,31,2,143.98,287.96,Completed,2025-11-23
69520,4381,2025-10-15,298,2,337.79,675.58,Completed,2025-10-15
69521,8629,2026-04-23,85,4,216.08,864.32,Pending,
69522,2675,2022-03-08,471,3,150.46,451.38,Completed,2022-03-10
69523,7920,2025-05-06,131,1,250.35,250.35,Completed,2025-05-09
69524,6924,2021-06-21,2,2,226.45,452.90,Completed,2021-06-24
69525,7906,2025-02-07,183,2,308.24,616.48,Completed,2025-02-10
69526,2014,2025-06-16,202,2,142.68,285.36,Completed,2025-06-16
69527,2116,2025-10-18,196,5,346.82,1734.10,Completed,2025-10-19
69528,9139,2024-08-23,141,3,378.90,1136.70,Completed,2024-08-23
69529,9594,2026-05-27,308,2,283.55,567.10,Completed,2026-05-28
69530,2142,2023-04-14,25,2,6.67,13.34,Completed,2023-04-16
69531,3820,2024-12-31,361,5,364.56,1822.80,Pending,
69532,1146,2024-11-21,342,1,65.76,65.76,Completed,2024-11-24
69533,1671,2021-07-19,394,5,435.67,2178.35,Completed,2021-07-22
69534,961,2025-11-14,328,2,233.76,467.52,Cancelled,
69535,4887,2026-07-21,487,1,253.85,253.85,Pending,
69536,9659,2024-01-30,499,3,76.28,228.84,Pending,
69537,7661,2026-02-10,139,4,86.20,344.80,Completed,2026-02-11
69538,6359,2025-03-14,433,1,105.54,105.54,Completed,2025-03-17
69539,8892,2026-06-15,137,1,141.97,141.97,Completed,2026-06-15
69540,6122,2022-09-26,441,5,229.22,1146.10,Pending,
69541,6341,2022-10-24,143,1,387.50,387.50,Completed,2022-10-25
69542,3488,2024-08-05,429,5,232.90,1164.50,Completed,2024-08-08
69543,9954,2025-03-29,469,4,98.62,394.48,Completed,2025-03-29
69544,8427,2025-04-24,269,3,399.21,1197.63,Completed,2025-04-25
69545,2452,2025-02-09,155,3,70.69,212.07,Completed,2025-02-11
69546,3714,2024-11-11,473,3,238.10,714.30,Completed,2024-11-12
69547,793,2026-02-07,154,4,159.02,636.08,Pending,
69548,9273,2026-03-12,89,5,180.93,904.65,Completed,2026-03-15
69549,3213,2024-11-20,417,4,264.08,1056.32,Completed,2024-11-22
69550,663,2022-01-04,157,3,225.51,676.53,Completed,2022-01-07
69551,5929,2022-06-25,233,3,208.26,624.78,Completed,2022-06-26
69552,8789,2022-12-16,227,1,57.01,57.01,Completed,2022-12-16
69553,8419,2022-10-01,285,1,54.68,54.68,Completed,2022-10-04
69554,8585,2026-01-01,232,1,253.26,253.26,Completed,2026-01-02
69555,31,2024-04-27,431,4,100.27,401.08,Completed,2024-04-29
69556,3802,2024-07-27,388,2,128.99,257.98,Cancelled,
69557,6298,2024-11-25,165,2,118.53,237.06,Completed,2024-11-25
69558,9644,2026-03-19,337,2,240.69,481.38,Completed,2026-03-22
69559,7932,2025-12-03,255,1,394.30,394.30,Completed,2025-12-03
69560,214,2026-05-22,136,2,458.07,916.14,Completed,2026-05-22
69561,4465,2025-05-24,200,4,263.79,1055.16,Pending,
69562,9822,2026-03-11,208,2,359.85,719.70,Completed,2026-03-11
69563,1045,2025-10-31,77,2,285.00,570.00,Completed,2025-11-01
69564,2887,2025-05-23,494,3,237.25,711.75,Completed,2025-05-26
69565,4265,2023-12-15,499,1,73.05,73.05,Pending,
69566,1349,2025-04-01,323,2,231.22,462.44,Pending,
69567,4742,2024-06-16,231,4,30.98,123.92,Completed,2024-06-16
69568,6832,2025-12-12,420,3,85.70,257.10,Pending,
69569,2288,2025-08-26,,5,134.25,671.25,Pending,
69570,1576,2026-02-06,149,4,150.27,601.08,Completed,2026-02-06
69571,6955,2025-11-19,459,3,93.36,280.08,Cancelled,
69572,6260,2020-04-22,226,2,91.98,183.96,Completed,2020-04-22
69573,4821,2026-04-29,305,2,18.11,36.22,Completed,2026-04-30
69574,5485,2025-06-15,480,4,11.45,45.80,Completed,2025-06-15
69575,4886,2024-01-16,104,1,43.48,43.48,Completed,2024-01-18
69576,3937,2025-08-06,138,1,40.19,40.19,Completed,2025-08-07
69577,5295,2024-11-02,340,2,437.42,874.84,Cancelled,
69578,7393,2021-03-06,164,4,255.50,1022.00,Completed,2021-03-09
69579,3130,2023-01-01,199,3,186.70,560.10,Completed,2023-01-04
69580,3290,2026-02-18,58,4,39.47,157.88,Completed,2026-02-18
69581,3418,2026-07-25,461,2,227.59,455.18,Completed,2026-07-27
69582,2240,2026-07-11,476,4,232.86,931.44,Pending,
69583,8944,2025-01-23,181,2,263.16,526.32,Completed,2025-01-26
69584,2315,2026-07-31,80,4,151.58,606.32,Completed,2026-07-31
69585,8791,2026-05-22,287,2,277.92,555.84,Pending,
69586,8724,2025-01-02,40,4,206.46,825.84,Completed,2025-01-05
69587,6016,2026-08-15,172,1,201.17,201.17,Completed,2026-08-15
69588,1904,2025-10-09,227,3,52.51,157.53,Completed,2025-10-09
69589,3942,2025-11-30,224,5,240.57,1202.85,Pending,
69590,683,2023-06-29,485,4,275.62,1102.48,Completed,2023-07-02
69591,6255,2024-11-07,444,4,36.47,145.88,Pending,
69592,2076,2026-06-07,328,3,249.91,749.73,Pending,
69593,2899,2026-04-10,384,2,265.89,531.78,Completed,2026-04-12
69594,9891,2024-06-15,31,1,143.54,143.54,Cancelled,
69595,9052,2025-11-27,446,1,123.44,123.44,Cancelled,
69596,9903,2026-01-11,167,2,276.41,552.82,Completed,2026-01-11
69597,7633,2025-12-30,482,5,93.04,465.20,Completed,2026-01-02
69598,8831,2024-10-18,34,1,234.00,234.00,Completed,2024-10-18
69599,4152,2026-02-10,135,3,377.94,1133.82,Pending,
69600,7096,2026-04-14,427,3,81.31,243.93,Completed,2026-04-15
69601,149,2026-06-11,322,5,285.42,1427.10,Completed,2026-06-12
69602,3655,2022-08-05,406,1,263.50,263.50,Completed,2022-08-07
69603,2566,2026-07-04,500,5,140.01,700.05,Cancelled,
69604,6168,2024-11-29,445,4,132.97,531.88,Completed,2024-11-30
69605,796,2024-12-31,52,3,368.13,1104.39,Completed,2024-12-31
69606,2546,2024-11-04,277,1,40.66,40.66,Cancelled,
69607,5939,2026-03-25,379,3,61.06,183.18,Completed,2026-03-28
69608,3900,2025-09-27,438,2,116.13,232.26,Completed,2025-09-30
69609,4824,2026-05-20,233,2,208.33,416.66,Pending,
69610,5554,2026-07-08,452,1,63.08,63.08,Completed,2026-07-09
69611,8969,2025-01-15,38,5,366.17,1830.85,Completed,2025-01-18
69612,3747,2023-07-26,194,3,166.71,500.13,Completed,2023-07-27
69613,7306,2026-05-07,150,4,139.98,559.92,Completed,2026-05-10
69614,1192,2025-10-07,303,3,14.94,44.82,Completed,2025-10-08
69615,44,2025-11-30,249,2,414.55,829.10,Completed,2025-12-03
69616,1779,2026-03-19,22,2,207.12,414.24,Completed,2026-03-19
69617,9624,2025-09-29,415,1,329.80,329.80,Completed,2025-10-02
69618,3469,2026-03-30,226,1,88.26,88.26,Completed,2026-03-31
69619,5853,2022-01-10,316,5,312.24,1561.20,Completed,2022-01-11
69620,7933,2026-05-29,346,1,29.65,29.65,Cancelled,
69621,3434,2026-01-14,112,2,209.21,418.42,Completed,2026-01-16
69622,9490,2023-12-03,168,5,105.83,529.15,Completed,2023-12-05
69623,14,2026-06-01,167,4,289.79,1159.16,Completed,2026-06-02
69624,8282,2025-06-19,415,3,309.07,927.21,Completed,2025-06-21
69625,6279,2025-08-08,386,2,233.66,467.32,Completed,2025-08-11
69626,4800,2021-03-20,297,5,249.02,1245.10,Pending,
69627,1238,2022-11-12,451,3,121.23,363.69,Completed,2022-11-14
69628,2662,2025-06-26,160,4,271.76,1087.04,Completed,2025-06-27
69629,337,2026-05-29,138,2,37.78,75.56,Completed,2026-05-30
69630,5759,2025-07-14,495,2,216.59,433.18,Completed,2025-07-15
69631,2187,2025-01-31,457,5,174.93,874.65,Pending,
69632,4238,2024-09-14,130,3,89.25,267.75,Completed,2024-09-16
69633,3964,2024-05-19,316,2,312.20,624.40,Completed,2024-05-19
69634,159,2024-09-21,322,4,284.91,1139.64,Completed,2024-09-21
69635,2754,2025-12-15,27,1,158.13,158.13,Completed,2025-12-15
69636,4484,2024-11-06,249,1,430.66,430.66,Completed,2024-11-09
69637,4817,2025-05-24,332,2,20.69,41.38,Completed,2025-05-25
69638,14,2025-03-24,496,4,160.12,640.48,Completed,2025-03-25
69639,5322,2025-03-18,61,5,298.01,1490.05,Cancelled,
69640,5214,2023-09-15,108,4,75.55,302.20,Completed,2023-09-16
69641,7141,2023-11-15,214,5,381.52,1907.60,Cancelled,
69642,2457,2022-12-27,123,2,368.30,736.60,Completed,2022-12-27
69643,2884,2023-05-15,288,2,146.69,293.38,Completed,2023-05-15
69644,7065,2024-09-15,57,4,186.59,746.36,Completed,2024-09-18
69645,9915,2023-02-06,106,1,266.84,266.84,Completed,2023-02-08
69646,3005,2025-10-24,81,4,232.27,929.08,Completed,2025-10-27
69647,5037,2025-11-07,313,2,241.98,483.96,Completed,2025-11-09
69648,8132,2026-05-07,405,4,284.10,1136.40,Cancelled,
69649,4645,2024-10-25,355,4,60.58,242.32,Completed,2024-10-27
69650,7875,2025-09-24,325,1,217.83,217.83,Completed,2025-09-25
69651,7192,2025-04-07,377,2,49.12,98.24,Completed,2025-04-09
69652,7655,2026-03-09,33,1,54.49,54.49,Pending,
69653,3947,2026-03-08,129,5,283.22,1416.10,Completed,2026-03-11
69654,7764,2025-07-26,239,5,38.21,191.05,Pending,
69655,7467,2026-07-29,64,4,152.91,611.64,Completed,2026-07-30
69656,3095,2020-12-25,305,3,18.77,56.31,Completed,2020-12-26
69657,5208,2022-09-02,257,2,45.77,91.54,Completed,2022-09-05
69658,2675,2022-10-30,361,5,354.14,1770.70,Completed,2022-10-31
69659,6019,2026-05-25,181,2,255.19,510.38,Completed,2026-05-28
69660,7186,2025-12-15,426,5,238.03,1190.15,Cancelled,
69661,9993,2025-06-07,286,4,302.76,1211.04,Completed,2025-06-10
69662,4008,2024-09-26,118,2,241.67,483.34,Cancelled,
69663,5657,2023-05-14,194,3,158.99,476.97,Completed,2023-05-14
69664,1110,2026-08-06,299,4,210.67,842.68,Pending,
69665,8563,2025-02-25,332,5,19.30,96.50,Pending,
69666,9582,2026-07-26,389,2,390.67,781.34,Cancelled,
69667,6879,2025-06-15,22,5,207.38,1036.90,Completed,2025-06-17
69668,666,2026-07-31,423,2,99.31,198.62,Pending,
69669,5721,2021-04-29,42,5,318.76,1593.80,Completed,2021-05-01
69670,9385,2020-04-02,436,3,120.41,361.23,Completed,2020-04-03
69671,2720,2025-09-07,347,3,208.19,624.57,Completed,2025-09-09
69672,1342,2025-10-06,308,4,295.75,1183.00,Completed,2025-10-09
69673,1264,2022-12-14,56,5,373.20,1866.00,Completed,2022-12-14
69674,554,2025-12-09,309,4,296.85,1187.40,Pending,
69675,3849,2025-06-25,78,5,296.22,1481.10,Completed,2025-06-27
69676,8461,2022-01-02,200,5,258.00,1290.00,Pending,
69677,1162,2022-10-16,405,3,288.31,864.93,Completed,2022-10-17
69678,2701,2026-07-08,202,2,139.69,279.38,Completed,2026-07-10
69679,7294,2025-09-12,341,2,300.61,601.22,Completed,2025-09-14
69680,6112,2025-12-03,439,4,195.65,782.60,Completed,2025-12-05
69681,6234,2022-01-03,371,4,174.23,696.92,Pending,
69682,8914,2026-02-04,390,1,65.27,65.27,Pending,
69683,3575,2021-10-17,20,3,171.09,513.27,Completed,2021-10-18
69684,9590,2023-07-13,167,5,294.82,1474.10,Cancelled,
69685,4774,2026-08-03,148,5,333.91,1669.55,Completed,2026-08-05
69686,9456,2025-10-11,18,5,25.82,129.10,Completed,2025-10-13
69687,9847,2025-05-20,291,4,305.39,1221.56,Cancelled,
69688,7928,2023-12-18,132,1,155.97,155.97,Completed,2023-12-18
69689,9959,2025-12-18,438,5,113.27,566.35,Pending,
69690,9621,2023-03-17,11,2,69.82,139.64,Completed,2023-03-20
69691,9505,2024-07-01,70,4,291.96,1167.84,Completed,2024-07-02
69692,2182,2023-05-15,471,3,149.87,449.61,Completed,2023-05-17
69693,47,2026-07-13,116,3,135.42,406.26,Completed,2026-07-15
69694,3551,2024-12-15,78,2,302.41,604.82,Completed,2024-12-17
69695,1372,2024-05-18,310,2,69.80,139.60,Pending,
69696,5182,2026-03-01,445,3,135.61,406.83,Pending,
69697,181,2022-07-31,98,5,421.79,2108.95,Pending,
69698,6171,2025-09-19,456,1,190.20,190.20,Pending,
69699,567,2025-04-02,297,5,267.37,1336.85,Pending,
69700,4138,2022-09-11,48,2,338.76,677.52,Pending,
69701,4918,2024-04-03,23,1,378.67,378.67,Pending,
69702,7581,2026-06-06,380,1,318.24,318.24,Completed,2026-06-06
69703,3002,2026-07-03,87,1,86.96,86.96,Completed,2026-07-06
69704,4817,2025-04-04,251,5,261.69,1308.45,Pending,
69705,5503,2026-06-10,190,1,48.74,48.74,Completed,2026-06-12
69706,9729,2025-02-07,7,2,43.41,86.82,Completed,2025-02-09
69707,8351,2025-07-25,251,2,247.92,495.84,Completed,2025-07-27
